homeTeamAbbrev,teamName,win,pointsForAvg,pointsAgainstAvg,movAvg,observedDominance,scheduleStrength,scheduleStrengthRank,winRank,movRank,dominanceRank,ovr,ovrRank
HOU,Houston Cougars,0.9861111111111112,77.01699090289823,50.44946006533638,26.567530837561847,0.3319220056241068,0.05159078548884189,54.0,6.0,1.0,4.0,6.589337448623201,1.0
PUR,Purdue Boilermakers,0.9888888888888889,85.9814388678534,64.13750827181343,21.843930596039968,0.3875486335653227,0.15153081411156868,1.0,5.0,4.0,1.0,6.451239207990881,2.0
CONN,UConn Huskies,0.9944444444444445,85.16059970801429,62.93425480393611,22.226344904078175,0.3429244610088936,0.054832215847123084,48.0,3.0,3.0,3.0,6.234029798989145,3.0
AUB,Auburn Tigers,1.0,86.15147718943308,65.03700803010442,21.114469159328664,0.3529738402604632,0.022010298820295853,99.0,1.0,7.0,2.0,6.199630149516228,4.0
ARIZ,Arizona Wildcats,0.9972222222222222,91.51177672921433,67.30686829630464,24.20490843290969,0.2541626832487599,0.10549255606997686,10.0,2.0,2.0,14.0,5.900240817232862,5.0
ALA,Alabama Crimson Tide,0.9777777777777777,90.5231130507693,69.60280101631484,20.920312034454454,0.3062044162904635,0.12735490502304767,4.0,9.0,8.0,7.0,5.812993168348099,6.0
TENN,Tennessee Volunteers,0.9916666666666667,80.38046492294978,60.21621041650144,20.164254506448344,0.2857532574198858,0.12994817777868542,3.0,4.0,9.0,8.0,5.655659711221015,7.0
UNC,North Carolina Tar Heels,0.9805555555555555,84.21081578157418,66.10803285510119,18.102782926472997,0.306693164724583,0.08905310359719382,19.0,8.0,11.0,6.0,5.532108257923711,8.0
CREI,Creighton Bluejays,0.95,82.22047080375575,64.45415763434016,17.766313169415582,0.3213920499772434,0.0855068938345761,26.0,19.0,13.0,5.0,5.482365842505107,9.0
ISU,Iowa State Cyclones,0.9555555555555556,81.14546989349836,59.654392445322635,21.491077448175723,0.2181707826568581,-0.017667879352330308,174.0,17.0,5.0,34.0,5.250579844376152,10.0
BYU,BYU Cougars,0.9444444444444444,86.41869539010708,65.23041421307484,21.188281177032238,0.2212047595197021,-0.004562834632772712,148.0,22.5,6.0,30.0,5.19938616551023,11.0
