homeTeamAbbrev,teamName,win,pointsForAvg,pointsAgainstAvg,movAvg,observedDominance,scheduleStrength,scheduleStrengthRank,winRank,movRank,dominanceRank,ovr,ovrRank
HOU,Houston Cougars,356,85.85875861079073,34.92580232090419,50.93295628988654,1.3756311668685752,1.0784287032463937,28.0,4.0,2.0,1.0,7.281590753265911,1.0
CONN,UConn Huskies,357,97.14750612567346,49.979949046457456,47.167557079216,1.3472968161314571,1.0879665986435023,20.0,2.5,4.0,2.0,6.8758483323471005,2.0
ARIZ,Arizona Wildcats,355,104.05462757382487,49.184787116110755,54.86984045771412,1.2400189198077576,1.024391853332384,90.0,5.0,1.0,18.0,6.5628214099482465,3.0
PUR,Purdue Boilermakers,357,94.39218880669868,57.37189135456414,37.02029745213454,1.3466837866345616,1.1624967076187245,2.0,2.5,9.0,3.0,6.280498611885103,4.0
OU,Oklahoma Sooners,358,89.41282204642232,50.58534731390886,38.82747473251346,1.3129244161635782,0.991555844018717,141.0,1.0,7.0,4.0,6.161834259102868,5.0
BYU,BYU Cougars,354,98.54808575752341,50.04149575024105,48.50659000728236,1.2123652013106718,0.9589317889936172,185.0,6.0,3.0,30.0,5.991106025007456,6.0
CREI,Creighton Bluejays,345,96.74117016390821,59.15456731996157,37.586602843946636,1.2810055306300072,1.0527990543720396,51.0,16.0,8.0,8.0,5.742894961284417,7.0
ISU,Iowa State Cyclones,348,91.80757036207305,48.33297742430795,43.4745929377651,1.194181350013226,0.9423520432224965,208.0,10.5,5.0,40.0,5.514094852993354,8.0
AUB,Auburn Tigers,346,87.70768512431167,57.54810905761072,30.159576066700943,1.305867812470242,1.1137389578051298,8.0,14.0,18.0,5.0,5.491969726109986,9.0
MSST,Mississippi State Bulldogs,348,82.59464583135276,54.16461237985076,28.430033451502005,1.2967923432955946,1.0391828310849673,69.0,10.5,23.0,6.0,5.3477675238655875,10.0
CIN,Cincinnati Bearcats,353,93.80527673900158,51.23902543628715,42.566251302714434,1.1548041207911968,1.0135377452435232,107.0,7.5,6.0,56.0,5.237069219351134,11.0
