homeTeamAbbrev,teamName,win,pointsForAvg,pointsAgainstAvg,movAvg,observedDominance,scheduleStrength,scheduleStrengthRank,winRank,movRank,dominanceRank,ovr,ovrRank
PUR,Purdue Boilermakers,0.9833333333333333,86.98945563118235,64.83163938589618,22.15781624528617,1.4490447947627187,1.1633230743154626,1.0,4.5,5.0,1.0,6.7220281317789095,1.0
HOU,Houston Cougars,0.9722222222222222,76.61430716187438,50.927813430453845,25.686493731420533,1.3848563240044676,1.0528596411736713,64.0,11.0,2.0,5.0,6.658272308214721,2.0
AUB,Auburn Tigers,1.0,86.52148152886794,65.53309704304391,20.988384485824028,1.40683935163345,1.0375367110664406,91.0,1.0,7.0,3.0,6.4008621513557,3.0
CONN,UConn Huskies,0.975,85.79278248213788,63.975327251231434,21.817455230906447,1.3916561301572723,1.0582075404074403,59.0,8.0,6.0,4.0,6.30760905637017,4.0
ALA,Alabama Crimson Tide,0.9666666666666667,92.39843170426666,70.23379051115656,22.1646411931101,1.3663494392555064,1.1609082590026591,2.0,15.0,4.0,6.0,6.160346170520167,5.0
ARIZ,Arizona Wildcats,0.9944444444444445,93.31127438257055,67.25502857655314,26.0562458060174,1.2826779474710186,1.1301041520582424,9.0,2.5,1.0,16.0,6.150273273018799,6.0
CREI,Creighton Bluejays,0.9611111111111111,82.53354580325508,64.68743973793666,17.846106065318423,1.410070652765028,1.0906239238626867,35.0,16.5,13.0,2.0,5.959387896267826,7.0
TENN,Tennessee Volunteers,0.9944444444444445,80.90294296234832,59.94052654645015,20.96241641589817,1.31188775489746,1.1459648158369498,5.0,2.5,8.0,10.0,5.79952573519682,8.0
ISU,Iowa State Cyclones,0.9694444444444444,81.7178263792253,58.09999006080629,23.61783631841901,1.2769636814295526,0.9874458392285269,189.0,13.5,3.0,20.0,5.775479530995904,9.0
UNC,North Carolina Tar Heels,0.9722222222222222,85.1771056639025,66.50950872871022,18.66759693519228,1.357380443744698,1.1149533205196431,15.0,11.0,12.0,7.0,5.761729859451456,10.0
WIS,Wisconsin Badgers,0.975,78.69805295076593,61.92379662500542,16.774256325760504,1.3111446165912886,1.142038476388843,6.0,8.0,16.0,11.0,5.2926261368153975,11.0
BAY,Baylor Bears,0.9111111111111111,84.57074344965459,65.28623374305737,19.28450970659722,1.2836689722903716,1.0847844484766083,38.0,32.5,10.0,15.0,5.164078591768557,12.0
MSU,Michigan State Spartans,0.9694444444444444,79.9756935216498,61.11595936669272,18.85973415495708,1.2396690519798892,1.124760938204649,11.0,13.5,11.0,37.0,5.053802115524287,13.0
DUKE,Duke Blue Devils,0.95,82.72341533912352,65.66671849866545,17.056696840458073,1.2733014257988369,1.0514395604153515,69.0,19.5,14.0,22.0,5.004341443000506,14.0
SJU,St. John's Red Storm,0.8916666666666667,82.0206159619137,67.26929408362345,14.751321878290256,1.34158840434192,1.1302414280567872,8.0,39.5,27.0,8.0,4.979293850946023,15.0
MARQ,Marquette Golden Eagles,0.9527777777777777,83.42579989363892,67.26739995027108,16.15839994336784,1.2713693980848069,1.1466800621788178,4.0,18.0,18.0,25.0,4.908901167807638,16.0
KU,Kansas Jayhawks,0.9611111111111111,81.07694629542253,65.17828314137924,15.898663154043291,1.2689270571743068,1.0912967687516464,34.0,16.5,19.0,26.0,4.895927444184466,17.0
DAY,Dayton Flyers,0.9277777777777778,75.36941309448095,60.17228241762257,15.197130676858379,1.2920063460227134,1.1140503572895677,16.0,26.5,21.0,13.0,4.8482927642587335,18.0
UK,Kentucky Wildcats,0.9416666666666667,89.43938549604633,74.67233332151477,14.767052174531557,1.2826426571999578,1.0582317173479168,58.0,21.5,26.0,17.0,4.794664986288247,19.0
ILL,Illinois Fighting Illini,0.9361111111111111,82.72474395844029,67.17657159574063,15.54817236269966,1.2532886221788917,1.091871247053584,33.0,24.5,20.0,31.0,4.67740284595943,20.0
MSST,Mississippi State Bulldogs,0.95,78.34628684661564,64.37672390394845,13.969562942667196,1.2648357905570948,1.0790869651357953,40.0,19.5,31.0,27.0,4.632096643562981,21.0
USU,Utah State Aggies,0.9416666666666667,81.56917574601741,66.45631645446949,15.11285929154792,1.2441619244316189,1.0429702709890283,81.0,21.5,23.0,35.0,4.595775800992168,22.0
BYU,BYU Cougars,0.8416666666666667,85.58072029325533,65.58296193605531,19.997758357200013,1.2140471237085129,0.9917269456842611,180.0,56.0,9.0,46.0,4.57248367693371,23.0
OSU,Ohio State Buckeyes,0.8694444444444445,76.89388108413618,61.94955291245824,14.944328171677945,1.278977424263146,1.0643597051368598,48.0,46.0,25.0,19.0,4.540228481198783,24.0
TTU,Texas Tech Red Raiders,0.925,78.0143426069175,63.617955488304645,14.39638711861285,1.2464709673578214,1.0289417388793114,103.0,28.0,28.0,33.0,4.477658087265017,25.0
TCU,TCU Horned Frogs,0.9388888888888889,83.7976900671189,67.42305645293109,16.3746336141878,1.2022370515214125,1.0085628703622824,138.0,23.0,17.0,50.0,4.461357811221423,26.0
CLEM,Clemson Tigers,0.9138888888888889,83.97224177749081,71.69206997969228,12.28017179779853,1.2732951480925057,1.1277686610390634,10.0,30.5,47.0,23.0,4.383034598669953,27.0
INST,Indiana State Sycamores,0.8027777777777778,85.13498688287922,72.32345925508348,12.81152762779574,1.307182585492727,1.0228670178902508,117.0,73.0,43.0,12.0,4.259630842043816,28.0
CSU,Colorado State Rams,0.8722222222222222,82.39225065146707,70.01605566298349,12.376194988483576,1.2748611601493247,1.107936751242163,18.0,45.0,45.0,21.0,4.258053069003793,29.0
MISS,Ole Miss Rebels,0.9361111111111111,78.44394327770304,68.79433965280019,9.649603624902852,1.2724447759887667,1.0189150532588986,121.0,24.5,69.0,24.0,4.181740574935946,30.0
BOIS,Boise State Broncos,0.8944444444444445,75.99131095718664,62.011037951149085,13.980273006037557,1.217661068268746,1.1212737583720647,12.0,37.0,30.0,45.0,4.152681764612806,31.0
FAU,Florida Atlantic Owls,0.9277777777777778,79.58471725847153,67.5357453148585,12.048971943613026,1.2294051004593922,1.0617870586003506,53.0,26.5,48.0,42.0,4.139388200286399,32.0
FLA,Florida Gators,0.8944444444444445,86.77813692395404,73.29275657513129,13.485380348822744,1.2232319034955368,1.0647622155545533,47.0,37.0,35.0,43.0,4.135280559776978,33.0
OU,Oklahoma Sooners,0.9138888888888889,80.11255286147087,64.94247662610229,15.170076235368583,1.1833855363235652,1.0255643805703272,110.0,30.5,22.0,62.0,4.134535534609714,34.0
SMU,SMU Mustangs,0.8416666666666667,75.24668151065444,62.394716977005444,12.851964533648996,1.2624878917271216,1.0540709274190658,61.0,56.0,41.0,29.0,4.1259885488897154,35.0
PRIN,Princeton Tigers,0.825,77.45690097526222,67.41869019193055,10.038210783331664,1.3168569408981532,1.0525983164603003,65.0,62.5,61.0,9.0,4.107732165203625,36.0
CIN,Cincinnati Bearcats,0.9111111111111111,79.43508542796688,64.36994355259691,15.065141875369974,1.1762111424323625,1.0317537045065561,99.0,32.5,24.0,67.0,4.070228074616747,37.0
NEV,Nevada Wolf Pack,0.8111111111111111,76.13007004864852,64.4566266194588,11.673443429189717,1.2888776432724558,1.0228064490864033,118.0,68.0,50.0,14.0,4.058653603924773,38.0
MCN,McNeese Cowboys,0.9777777777777777,76.32204411819006,65.31144640400736,11.010597714182708,1.201174183279307,1.026108082525543,109.0,6.0,53.0,52.0,4.032708298675615,39.0
SMC,Saint Mary's Gaels,0.8277777777777777,73.44929928174916,56.50193782110958,16.947361460639584,1.1853159872399777,1.0553276530500835,60.0,61.0,15.0,59.0,4.032229113094654,40.0
DRKE,Drake Bulldogs,0.975,78.37696166109374,67.97965446489663,10.397307196197119,1.1959964708695454,1.0133719053039183,131.0,8.0,56.0,55.0,3.9277928604343657,41.0
IOWA,Iowa Hawkeyes,0.8416666666666667,90.04749655893163,77.12823648816698,12.91926007076465,1.220895093675218,1.0882956499043983,36.0,56.0,40.0,44.0,3.8791877015196885,42.0
UNM,New Mexico Lobos,0.8472222222222222,82.2474503850667,69.04217489062616,13.205275494440542,1.2077565147814333,1.0277291639122417,104.0,53.0,37.0,47.0,3.847988902725045,43.0
GONZ,Gonzaga Bulldogs,0.8916666666666667,82.8039688974178,69.62574068278924,13.178228214628561,1.1810384086137444,1.044104766803582,78.0,39.5,38.0,64.0,3.8362952338362537,44.0
SC,South Carolina Gamecocks,0.8444444444444444,73.54827415403807,63.78771498608696,9.760559167951108,1.2627990040355968,1.0207375685363371,120.0,54.0,66.0,28.0,3.816487692376211,45.0
