homeTeamAbbrev,teamName,win,pointsForAvg,pointsAgainstAvg,movAvg,observedDominance,scheduleStrength,scheduleStrengthRank,winRank,movRank,dominanceRank,ovr,ovrRank
ORE,Oregon Ducks,0.9968434343434344,44.05942556204248,4.392360523328665,39.667065038713815,1.5938032552799557,1.2101976724388215,2.0,1.0,1.0,1.0,6.463837651087919,1.0
MICH,Michigan Wolverines,0.9393939393939394,33.50380864030299,1.9622032319703984,31.541605408332593,1.5528543203630238,1.010875543572306,64.0,10.0,5.0,2.0,5.57832163124279,2.0
TEX,Texas Longhorns,0.9690656565656566,38.69063182918459,8.701921494625493,29.988710334559094,1.5408789052943466,1.1232395693618498,21.0,4.0,9.0,3.0,5.531429232553203,3.0
WASH,Washington Huskies,0.9457070707070707,40.940438203654644,12.09817451428766,28.842263689366984,1.5364105195946491,1.1805277154432483,7.0,8.0,12.0,4.0,5.359547343112361,4.0
UGA,Georgia Bulldogs,0.9842171717171716,39.548136733095745,7.755459955688976,31.79267677740677,1.419371306339082,1.058483635634559,51.0,3.0,4.0,6.0,5.189516828343887,5.0
FSU,Florida State Seminoles,0.9545454545454546,38.06104085295308,6.549708089454007,31.51133276349907,1.4390499536532884,1.08429572868504,38.0,6.0,6.0,5.0,5.152033257255368,6.0
PSU,Penn State Nittany Lions,0.9419191919191919,38.30929265073596,1.9070914423614067,36.40220120837456,1.332618495838074,1.087340583466381,37.0,9.0,2.0,12.0,4.974039435452091,7.0
OSU,Ohio State Buckeyes,0.9223484848484849,38.114591584484124,7.088829944669836,31.025761639814288,1.3839105691205948,1.0997057349453307,33.0,11.0,7.0,10.0,4.779662332491901,8.0
OU,Oklahoma Sooners,0.8863636363636364,44.18081480011933,13.766051368913722,30.414763431205607,1.4002423980405845,1.0926369770875766,35.0,17.0,8.0,8.0,4.6855095656992205,9.0
ORST,Oregon State Beavers,0.9008838383838385,41.8785982323349,12.655938175081566,29.222660057253336,1.403449688811642,1.2051316543913666,4.0,15.0,10.0,7.0,4.673044632771775,10.0
JMU,James Madison Dukes,0.9892676767676768,35.22910368093083,11.62136600229633,23.607737678634496,1.3611096125391098,0.9719440453739233,80.0,2.0,19.0,11.0,4.442546563244172,11.0
ALA,Alabama Crimson Tide,0.9021464646464646,33.57588464497685,8.635674012182575,24.940210632794276,1.3939147246402932,1.1181977945273782,25.0,14.0,16.0,9.0,4.365178065948067,12.0
CLEM,Clemson Tigers,0.9532828282828283,34.49905627695457,8.676605010571103,25.822451266383467,1.3321548918687538,1.118994295693613,24.0,7.0,14.0,13.0,4.338468727906987,13.0
ND,Notre Dame Fighting Irish,0.8914141414141414,38.8033775542781,9.875593475157576,28.927784079120524,1.329743927707567,1.1039359796927701,31.0,16.0,11.0,14.0,4.31318266264766,14.0
LSU,LSU Tigers,0.8731060606060606,49.001431261797165,16.638689232561727,32.362742029235434,1.2477088222453512,1.1142537431613349,26.0,18.0,3.0,23.0,4.1252251630020975,15.0
KSU,Kansas State Wildcats,0.8661616161616161,40.500296091957395,12.995366249105162,27.504929842852235,1.310195434155699,1.1668840259977993,11.0,19.0,13.0,16.0,4.05408448512576,16.0
ARIZ,Arizona Wildcats,0.9090909090909091,38.33830987278104,14.783199884994845,23.555109987786196,1.310336901158783,1.1200338403802659,23.0,12.5,20.0,15.0,3.9510819023872745,17.0
LOU,Louisville Cardinals,0.9595959595959597,35.742387015297545,13.319880243687601,22.422506771609946,1.2685580438693886,1.1116205753777832,29.0,5.0,22.0,21.0,3.877743886305006,18.0
KU,Kansas Jayhawks,0.841540404040404,39.29801437508041,15.490083283436656,23.80793109164376,1.2944215407753026,1.1389695311643453,16.0,21.0,18.0,17.0,3.6683627925737152,19.0
MIZ,Missouri Tigers,0.8516414141414141,36.11077216472053,13.796405080354397,22.314367084366133,1.2919662680009871,1.0664575570682218,46.0,20.0,23.0,18.0,3.5978357909778094,20.0
LIB,Liberty Flames,0.9090909090909091,37.19121831842189,17.680643400830775,19.510574917591114,1.2726551509010062,0.8430305779712349,120.0,12.5,27.0,20.0,3.5361674386632456,21.0
UTAH,Utah Utes,0.8352272727272727,32.62601646467625,7.5932029038512265,25.03281356082502,1.227254201727919,1.2044613704737557,5.0,22.0,15.0,24.0,3.4433523789389886,22.0
UCLA,UCLA Bruins,0.8080808080808081,34.44330971786342,12.81785714497466,21.62545257288876,1.1922553213899163,1.1141016991277766,27.0,27.0,25.0,28.0,2.986882750819465,23.0
USC,USC Trojans,0.7720959595959597,44.84070887316845,22.921038898038216,21.919669975130237,1.1959018908964187,1.1675408487774173,10.0,31.0,24.0,27.0,2.897179353380888,24.0
TA&M,Texas A&M Aggies,0.8137626262626263,38.36091424835135,14.22372735580366,24.13718689254769,1.1182575005900763,1.0291534915774718,57.0,24.5,17.0,40.0,2.856323422688488,25.0
ISU,Iowa State Cyclones,0.8068181818181818,32.992129902554204,13.448941062666771,19.543188839887435,1.191103172553171,1.1525824450520548,12.0,28.0,26.0,30.0,2.8453245127368443,26.0
WVU,West Virginia Mountaineers,0.8125,35.40043415071992,17.847933181056273,17.552500969663644,1.2107400121740357,1.0799858022512139,41.0,26.0,32.0,25.0,2.8204886786125396,27.0
MIA,Miami Hurricanes,0.7929292929292929,38.46748532373101,15.7250629661285,22.742422357602514,1.1468211352078648,1.1032090158854062,32.0,29.0,21.0,34.0,2.815619341354565,28.0
CAL,California Golden Bears,0.726010101010101,35.82984817097948,17.182477289076505,18.647370881902976,1.2595568130767338,1.1810811957495693,6.0,36.0,29.0,22.0,2.797214950431065,29.0
NCSU,NC State Wolfpack,0.7733585858585859,27.809571009509558,14.660287465316465,13.149283544193093,1.2805163006419304,1.112433317854966,28.0,30.0,40.0,19.0,2.698112112786056,30.0
MISS,Ole Miss Rebels,0.7417929292929293,35.22935945932798,16.888848801382156,18.340510657945824,1.196467873946525,1.0684880931112357,45.0,35.0,30.0,26.0,2.5678285909935092,31.0
